PRG1,SRK1,PRG2,SRK2,SRK3,BSAA,BSBA,BSCA,PYEA,BSFA,PRGA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PRGC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLFL,PLKL,PSPL,PLSL,PGGM,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PWIN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PMOR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PRGS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,PRGT,BSGT,PWGT,PHIT,BSPT,PGRT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PRAW,PBFW,PLHW,PLTW,PRGY,PLSY,PSTY,sgmp,
0,1,0,0,0,6,10,7,0,10,0,6,3,3,40,Corey,Weaver,1,10,10,81,0,0,0,0,0,0,0,40,92,0,0,61,1181,6142,87,6142,0,0,93,2,169,0,40,0,1,58,42,66,3,3,76,1,1,91,0,86,1,77,42,40,0,0,5,22,40,0,23,0,0,0,28,0,0,0,0,5,0,0,22,0,0,0,0,1,1,1,40,51,78,0,46,37,0,0,0,0,0,40,0,0,58,72,78,60,0,0,42,26,0,6,3,59,1,17,82,82,0,6,51,29,0,72,0,0,36,72,5,0,56,10,10,0,62,74,73,59,44,56,18,31,0,26,0,0,0,0,0,0,
0,0,0,0,0,10,5,10,0,10,0,9,3,3,40,Kyle,Davis,2,10,10,73,0,0,0,0,0,0,0,40,88,0,0,37,10501,6198,88,6198,0,0,60,0,115,0,40,0,0,37,72,38,4,4,40,2,2,68,0,78,0,40,72,74,0,0,34,36,40,0,69,0,0,0,0,1,0,0,0,5,0,0,78,1,0,0,0,2,2,1,40,0,40,0,40,39,0,0,0,1,0,40,0,0,33,74,64,58,11,11,73,74,0,6,0,20,3,6,35,29,21,21,20,15,20,75,0,17,131,54,0,0,40,20,16,0,52,30,33,31,49,32,61,34,0,74,0,0,0,0,0,0,
0,1,0,0,0,6,6,6,3,6,0,6,10,10,40,Cameron,Williams,2,6,6,81,0,0,0,0,0,0,0,40,93,0,0,90,3343,2569,36,2569,0,0,79,2,231,0,43,0,0,56,21,78,0,0,67,1,1,99,28,83,1,79,41,40,0,0,0,49,56,0,44,0,0,0,28,0,0,0,0,5,0,0,40,0,0,0,0,1,1,1,40,70,81,0,47,49,0,0,0,0,0,39,0,0,57,75,81,87,0,0,40,53,0,5,0,42,3,15,71,73,6,8,57,8,8,75,0,8,70,88,8,0,60,8,8,0,53,67,67,47,53,46,51,55,0,53,0,0,0,0,0,0,
0,1,0,0,0,5,10,7,0,10,0,6,0,0,82,Jeff,Cunningham,1,10,10,81,0,0,0,0,0,0,0,40,73,0,0,37,1065,6138,87,6138,0,0,59,2,4,0,40,0,0,44,43,32,3,3,44,2,2,61,0,87,1,50,44,42,0,1,0,54,65,0,27,0,0,0,28,0,0,0,0,5,0,0,8,0,0,0,0,2,2,1,90,61,65,0,54,61,0,0,0,0,0,40,0,0,44,57,76,60,9,1,44,43,0,5,3,25,1,0,24,42,4,6,39,29,0,74,0,0,24,41,5,0,40,10,10,0,60,14,24,25,64,24,55,69,0,43,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,2,10,0,6,3,3,40,Larry,Tucker,2,10,10,75,0,0,0,0,0,0,0,40,77,0,0,34,10917,5817,83,5817,0,0,71,2,128,0,57,0,0,54,57,60,3,3,69,2,2,63,0,88,0,57,58,60,0,0,21,79,65,0,64,0,0,0,28,0,1,10,0,5,0,0,30,1,0,0,0,2,2,1,40,38,71,0,62,75,0,0,0,0,0,40,1,10,68,62,56,52,1,1,57,60,0,4,0,72,3,4,39,44,0,6,60,29,0,77,0,0,64,46,5,0,66,10,10,0,64,31,31,32,50,22,51,57,0,60,0,0,0,0,0,0,
0,1,0,0,0,10,5,10,1,10,0,9,13,13,40,Sam,Newsome,2,10,10,76,0,0,0,0,0,0,0,40,87,0,0,36,1096,6137,87,6137,0,0,65,0,232,0,40,0,0,37,78,16,4,4,40,2,2,65,1,86,0,40,78,83,0,0,34,20,40,0,71,0,0,0,28,1,0,0,0,5,0,0,61,0,0,0,0,2,2,1,40,55,40,0,40,20,0,0,0,1,0,40,0,0,34,79,74,62,11,11,78,82,0,6,0,28,5,6,35,22,21,21,20,15,20,73,0,17,157,65,0,0,41,20,16,0,18,20,20,23,20,30,41,34,0,82,0,0,0,0,0,0,
0,1,0,0,0,3,7,7,3,7,0,7,10,10,36,Damarjhe,Lewis,2,7,7,70,0,0,0,0,0,0,0,41,86,0,0,84,2366,2573,36,2573,0,0,55,2,142,0,50,0,0,51,26,68,0,0,51,1,1,83,17,79,0,81,42,40,0,0,0,41,42,0,40,0,0,0,28,0,0,0,0,5,0,0,34,0,0,0,0,1,1,1,39,75,61,0,50,46,0,0,0,0,0,41,0,0,58,87,82,93,0,0,32,54,0,4,0,54,1,12,67,57,14,17,53,17,17,75,0,17,141,84,17,0,47,17,17,0,39,48,49,71,50,73,47,43,0,54,0,0,0,0,0,0,
0,1,0,0,0,5,10,7,2,10,0,6,0,0,81,Drew,Gilliam,0,10,10,91,0,0,0,0,0,0,0,40,86,0,0,37,10894,6647,94,6647,0,0,91,0,162,0,40,0,0,39,40,24,5,5,40,1,1,87,12,94,0,40,40,40,0,0,0,63,81,0,32,0,0,0,28,0,0,0,0,5,0,0,2,2,0,0,0,1,1,1,88,90,65,0,51,40,0,0,0,0,0,40,0,0,44,50,87,76,3,3,40,40,0,5,3,23,1,0,22,37,4,6,36,29,0,76,0,0,63,35,5,0,40,10,10,0,66,23,16,37,55,37,45,95,0,39,0,0,0,0,0,0,
0,0,0,0,0,0,5,7,0,4,0,1,3,3,40,Brad,Bennett,3,7,4,79,0,1,1,0,0,0,0,40,85,0,0,68,7495,6196,88,6196,0,0,79,0,10,0,51,0,0,49,43,70,3,3,58,1,1,52,0,84,0,69,43,45,0,0,20,17,40,0,45,0,0,0,0,0,0,0,0,5,0,0,51,2,0,0,0,1,1,1,40,0,64,0,50,30,0,0,0,0,0,40,0,0,48,74,63,43,12,12,42,45,0,0,0,44,3,14,70,61,15,23,39,7,5,73,0,12,81,68,0,0,53,15,13,0,30,69,54,69,31,66,19,26,0,46,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,3,3,40,Andrew,Watts,2,10,10,91,0,0,0,0,0,0,0,40,93,0,0,73,769,487,6,487,0,0,93,2,11,0,40,0,0,65,19,69,3,3,76,1,1,91,0,79,1,87,40,40,0,0,15,17,40,0,45,0,0,0,28,0,0,0,0,6,0,0,5,0,0,0,0,1,1,1,40,58,73,0,62,45,0,0,0,0,0,40,0,0,66,65,84,61,0,0,19,37,0,2,0,68,3,17,72,74,0,6,72,29,0,73,0,0,39,80,5,0,59,10,10,0,78,80,78,59,30,58,46,36,0,37,0,0,0,0,0,0,
0,0,0,0,0,10,5,10,0,10,0,9,15,15,50,Brandon,Anderson,2,10,10,72,0,0,0,0,0,0,0,40,81,0,0,35,8046,6192,88,6192,0,0,60,0,21,0,40,0,0,39,73,36,4,4,40,2,2,65,0,75,0,54,73,73,0,0,20,37,40,0,62,0,0,0,0,1,0,0,0,5,0,0,60,1,0,0,0,2,2,1,54,0,58,0,40,41,0,0,0,1,0,40,0,0,39,75,63,64,16,16,72,72,0,5,0,34,5,5,35,28,21,21,17,15,20,74,0,17,139,47,0,0,61,20,16,0,56,29,33,29,57,30,48,40,0,73,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,4,4,40,Mark,Wright,1,10,10,80,0,1,1,0,0,0,0,40,86,0,0,59,4631,6645,94,6645,0,0,89,2,160,0,40,0,0,56,16,65,5,5,75,1,1,79,0,86,1,74,40,40,0,0,5,21,40,0,32,0,0,0,28,0,0,0,0,1,0,0,21,1,0,0,0,1,1,1,40,51,82,0,57,39,0,0,0,0,0,40,0,0,59,70,69,46,4,4,15,38,0,6,0,59,3,18,69,72,0,6,55,29,0,72,0,0,34,68,5,0,60,10,10,0,67,53,78,58,35,55,49,28,0,38,0,0,0,0,0,0,
0,1,0,0,0,4,2,8,2,0,0,3,13,13,40,Chester,Morgan,2,3,2,65,0,0,0,0,0,0,0,40,93,0,0,49,10840,6639,94,6639,0,0,62,0,171,0,41,0,0,36,75,67,5,5,42,2,2,70,16,75,0,61,80,76,0,0,34,35,40,0,86,0,0,0,28,1,0,0,0,5,0,0,60,1,0,0,0,2,2,1,40,66,49,0,42,18,0,0,0,1,0,40,0,0,36,79,75,60,12,12,75,74,0,2,0,25,5,7,60,32,21,21,20,8,20,78,0,16,120,38,0,0,42,10,16,0,32,49,30,48,19,52,20,35,0,75,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,4,4,40,Eric,Bryant,0,10,10,80,0,0,0,0,0,0,0,40,86,0,0,42,10960,6631,94,6631,0,0,89,2,73,0,40,0,0,67,22,56,5,5,73,1,1,85,13,83,1,43,40,40,0,0,21,59,49,0,39,0,0,0,28,0,0,4,0,5,0,0,84,2,0,0,0,1,1,1,40,53,77,0,71,65,0,0,0,0,0,40,0,4,80,47,72,66,0,0,23,21,0,1,0,60,3,3,49,50,0,6,56,29,0,75,0,0,43,56,5,0,71,10,10,0,69,40,43,43,39,43,42,57,0,21,0,0,0,0,0,0,
0,1,0,0,0,5,10,2,2,7,0,8,4,4,40,Ryan,Winston,1,4,0,74,0,0,0,0,0,0,0,40,79,0,0,72,8843,6627,94,6627,0,0,79,0,203,0,42,0,0,57,40,77,5,5,55,2,2,63,0,84,1,81,40,40,0,0,17,26,40,0,27,0,0,0,28,0,0,0,0,5,0,0,49,2,0,0,0,1,1,1,40,56,72,0,40,24,0,0,0,0,0,40,0,0,17,79,71,42,11,11,39,39,0,0,3,61,1,13,66,67,5,26,34,10,11,73,0,9,58,77,8,0,52,4,10,0,26,66,63,58,32,59,31,21,0,38,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,4,4,40,Tom,Jackson,2,10,7,73,0,0,0,0,0,0,0,40,88,0,0,34,10779,6625,94,6625,0,0,66,2,180,0,57,0,0,35,73,36,5,5,40,2,2,71,3,80,0,40,77,78,0,0,34,30,40,0,84,0,0,0,28,0,0,0,0,5,0,0,74,0,0,0,0,2,2,1,40,53,41,0,40,29,0,0,0,0,0,40,0,0,38,85,74,75,14,14,73,76,0,2,0,23,5,8,33,29,24,15,19,20,20,74,0,15,125,58,0,0,40,21,14,0,49,19,20,25,32,29,18,35,0,77,0,0,0,0,0,0,
0,1,0,0,0,10,2,6,3,4,0,7,3,3,40,T.J.,Arnold,1,10,6,70,0,0,0,0,0,0,0,40,71,0,0,32,2103,5816,83,5816,0,0,72,0,157,0,40,2,1,61,60,60,3,3,59,0,0,51,0,71,1,40,65,62,0,0,33,68,55,0,48,0,0,0,28,0,0,0,0,5,0,0,33,1,0,0,0,0,0,1,40,47,70,0,79,61,0,0,0,0,0,40,0,0,51,56,53,48,1,1,62,57,0,1,0,48,1,2,43,41,5,20,41,0,5,75,0,0,71,52,10,0,62,10,5,0,52,39,36,35,51,32,52,63,0,59,0,1,0,0,0,0,
0,1,0,0,0,8,10,5,2,10,0,7,4,4,40,Bryan,Shaw Jr,0,8,7,83,0,0,0,0,0,0,0,40,88,0,0,65,10915,6619,94,6619,0,0,90,0,47,0,50,0,0,61,40,59,5,5,84,1,1,85,3,89,1,56,40,40,0,0,17,17,40,0,20,0,0,0,28,0,0,4,0,5,0,0,1,1,0,0,0,1,1,1,40,52,86,0,54,33,0,0,0,0,0,49,0,4,62,45,73,69,11,11,40,39,0,2,0,60,2,16,69,85,0,6,54,30,0,71,0,0,16,68,7,0,51,0,1,0,67,79,82,50,41,51,24,31,0,39,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,4,4,40,Michael,Bennett,2,8,7,75,0,0,0,0,0,0,0,44,93,0,0,62,10978,6618,94,6618,0,0,88,2,213,0,40,0,0,53,34,73,5,5,74,1,1,89,17,84,1,71,40,40,0,0,15,20,40,0,17,0,0,0,28,0,0,3,0,5,0,0,15,0,0,0,0,1,1,1,40,59,88,0,48,38,0,0,0,0,0,41,0,3,63,67,72,50,0,0,33,38,0,3,0,55,2,18,76,83,0,6,51,30,0,76,0,0,30,75,0,0,50,0,1,0,57,62,73,54,38,53,20,31,0,39,0,1,0,0,0,0,
0,0,0,0,0,10,5,10,0,10,0,9,3,3,40,Kenneth,Avery,3,10,10,66,0,0,0,0,0,0,0,40,71,0,0,69,9480,6191,88,6191,0,0,49,0,27,0,47,0,0,43,29,73,4,4,40,2,2,49,0,83,0,66,68,68,0,0,34,31,40,0,67,0,0,0,0,0,0,6,0,5,0,0,96,1,0,0,0,1,1,1,40,0,59,0,40,23,0,0,0,0,0,40,0,6,44,77,63,53,0,0,29,24,0,5,0,37,5,12,70,41,21,21,42,15,20,71,0,17,117,67,0,0,43,20,16,0,23,54,54,70,15,74,15,24,0,23,0,0,0,0,0,0,
0,1,0,0,0,6,6,6,3,6,0,6,10,10,33,Luke,Wiginton,2,6,6,70,0,0,0,0,0,0,0,40,87,0,0,37,3392,2587,36,2587,0,0,62,2,1,0,54,0,0,39,19,50,0,0,43,2,2,88,6,61,0,40,78,86,0,0,20,45,45,0,87,4,0,0,28,1,0,0,0,5,0,0,75,1,0,0,0,2,2,1,30,62,56,0,50,44,0,0,0,1,0,40,0,0,49,97,83,96,0,0,40,27,0,4,0,43,1,9,33,34,6,18,45,18,18,77,0,18,145,33,18,0,39,18,18,0,46,35,35,15,53,17,33,44,0,30,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,2,10,0,7,3,3,54,Stan,Clark,0,8,7,81,0,0,0,0,0,0,0,40,91,0,0,55,10786,5812,83,5812,0,0,86,2,34,0,43,0,0,55,37,39,3,3,75,1,1,83,0,84,1,48,40,40,0,0,15,22,40,0,38,0,0,0,28,0,0,0,0,6,0,0,29,0,0,0,0,1,1,1,40,33,77,0,50,19,0,0,0,0,0,44,0,0,60,51,57,51,1,1,38,39,0,6,3,54,2,16,51,61,0,6,55,30,0,74,0,0,16,43,7,0,57,0,1,0,49,64,71,53,53,42,43,29,0,39,0,1,0,0,0,0,
0,1,0,0,0,5,10,7,3,10,0,6,0,0,83,Kevin,Carrington,0,10,10,85,0,0,0,0,0,0,0,40,60,0,0,36,1143,5809,82,5809,0,0,57,0,166,0,46,0,0,42,38,28,0,0,43,2,2,61,2,96,0,40,40,40,0,0,17,42,55,0,16,0,0,0,28,0,0,10,0,5,0,0,3,0,0,0,0,2,2,1,83,80,64,0,51,39,0,0,0,0,0,40,0,10,47,51,78,79,1,1,39,40,0,2,0,21,1,0,26,33,4,6,39,29,0,74,0,0,22,33,5,0,41,10,10,0,46,19,18,22,50,25,36,51,0,39,0,1,0,0,0,0,
0,1,0,0,0,0,5,7,2,4,0,1,4,4,40,Travis,Harris,3,7,4,76,0,0,0,0,0,0,0,40,84,0,0,35,10837,6616,94,6616,0,0,80,2,188,0,40,0,1,74,68,35,5,5,65,2,2,71,0,82,1,40,69,75,0,0,5,80,72,0,69,0,0,0,28,0,0,6,0,5,0,0,89,1,0,0,0,1,1,1,40,49,65,0,68,71,0,0,0,0,0,40,0,6,76,70,74,59,11,11,68,69,0,6,0,76,1,4,30,42,15,23,61,7,5,77,0,12,110,49,0,0,57,15,13,0,76,16,18,25,61,21,64,73,0,68,0,0,0,1,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,4,4,40,Carlos,Parham,0,8,7,85,0,0,0,0,0,0,0,40,83,0,0,75,10823,6615,94,6615,0,0,88,2,191,0,40,0,0,64,40,29,5,5,65,1,1,84,0,79,1,67,40,40,0,0,5,40,41,0,30,0,0,0,28,0,0,0,0,5,0,0,18,2,0,0,0,1,1,1,40,45,79,0,40,23,0,0,0,0,0,40,0,0,67,61,67,50,0,0,39,38,0,1,0,67,3,16,66,76,0,6,63,30,0,71,0,0,13,61,7,0,61,0,1,0,60,76,76,50,30,52,49,22,0,39,0,1,0,0,0,0,
0,0,0,0,0,6,10,7,0,10,0,6,3,3,40,Jared,Bell,1,10,10,75,0,0,0,0,0,0,0,40,85,0,0,58,5142,6189,88,6189,0,0,74,0,166,0,56,0,0,46,35,68,3,3,68,1,1,64,0,88,1,67,40,40,0,0,15,41,40,0,28,0,0,0,0,0,0,0,0,6,0,0,36,2,0,0,0,1,1,1,40,0,77,0,42,31,0,0,0,0,0,40,0,0,47,76,63,63,0,0,35,21,0,2,0,50,1,17,71,76,0,6,52,29,0,72,0,0,15,84,5,0,51,10,10,0,65,65,66,62,40,62,43,32,0,22,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,4,4,40,Nolan,Osborn,2,10,10,75,0,0,0,0,0,0,0,40,88,0,0,57,10844,6614,94,6614,0,0,81,2,163,0,48,0,0,57,38,64,5,5,66,1,1,77,1,81,1,74,40,46,0,0,15,20,47,0,46,0,0,0,28,0,0,0,0,6,0,0,7,2,0,0,0,1,1,1,40,51,71,0,42,36,0,0,0,0,0,40,0,0,58,76,71,67,11,11,37,45,0,6,0,49,3,17,76,83,0,6,52,29,0,73,0,0,24,78,5,0,49,10,10,0,69,59,81,62,34,54,47,41,0,46,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,3,3,40,Ike,Wilson,2,8,7,79,0,0,0,0,0,0,0,40,85,0,0,64,1193,6135,87,6135,0,0,86,0,167,0,40,0,0,55,20,67,4,4,81,1,1,79,11,82,0,80,40,40,0,0,5,19,40,0,25,0,0,0,28,0,0,10,0,5,0,0,1,1,0,0,0,1,1,1,42,56,87,0,48,40,0,0,0,0,0,40,0,10,61,68,75,50,0,0,20,25,0,3,0,57,3,18,73,71,0,6,69,30,0,73,0,0,33,70,0,0,64,0,1,0,58,66,83,58,15,58,35,23,0,25,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,4,4,40,Joseph,Lott,0,10,10,80,0,0,0,0,0,0,0,40,82,0,0,63,10909,6613,94,6613,0,0,93,2,192,0,40,0,0,64,39,51,5,5,71,1,1,80,0,84,1,68,40,44,0,0,17,29,40,0,35,0,0,0,28,0,0,10,0,5,0,0,11,2,0,0,0,1,1,1,40,52,88,0,60,23,0,0,0,0,0,40,0,10,68,54,72,70,3,3,39,44,0,6,3,55,2,16,80,88,0,6,72,29,0,69,0,0,7,69,8,0,61,10,10,0,59,74,78,51,45,51,22,18,0,44,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,3,10,0,6,10,10,40,Thomas,Turner,0,10,10,84,0,0,0,0,0,0,0,40,81,0,0,36,1198,5795,82,5795,0,0,82,0,169,0,49,0,0,69,19,22,0,0,82,1,1,80,48,88,1,40,40,41,0,0,15,52,72,0,26,0,16,16,28,0,0,0,0,5,0,0,11,0,0,0,0,1,1,1,40,76,87,0,90,54,0,0,0,0,0,40,0,0,80,56,77,92,0,0,20,25,0,5,3,73,2,3,24,44,0,6,73,29,0,77,0,0,47,24,5,0,73,10,10,0,88,29,30,25,50,33,51,47,0,25,0,0,0,0,0,0,
0,1,0,0,0,10,2,6,2,4,0,7,10,10,40,Ryan,Berry,2,10,6,82,0,0,0,0,0,0,0,40,92,0,0,59,3375,5790,82,5790,0,0,82,2,164,0,40,0,0,57,37,65,1,1,63,1,1,79,8,94,1,83,40,40,0,0,5,43,40,0,20,0,0,0,28,0,0,0,0,6,0,0,15,1,0,0,26,1,1,1,40,72,71,0,49,37,0,0,0,0,0,40,0,0,55,60,75,60,11,11,37,27,0,5,3,59,3,17,86,70,5,20,52,0,5,71,0,0,44,79,10,0,52,10,5,0,65,73,74,59,42,55,33,21,0,26,0,0,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,3,3,40,John,Grigsby,0,10,7,74,0,0,0,0,0,0,0,40,81,0,0,70,1203,6180,88,6180,0,0,65,0,73,0,48,0,1,39,22,67,3,3,62,2,2,57,0,78,1,71,68,67,0,0,17,27,40,0,65,0,0,0,0,0,0,10,0,5,0,0,92,2,0,0,0,2,2,1,40,0,68,0,54,24,0,0,0,0,0,40,0,10,44,70,63,41,0,0,22,27,0,4,0,33,1,11,72,43,24,15,38,20,20,72,0,15,60,78,0,0,43,21,14,0,31,55,54,72,17,68,32,28,0,26,0,0,0,0,0,0,
0,1,0,0,0,0,5,7,3,4,0,1,10,10,40,Clifford,Morales,4,7,4,83,0,0,0,0,0,0,0,40,78,0,0,34,1120,5787,82,5787,0,0,68,0,187,0,40,0,0,60,70,31,0,0,63,2,2,63,2,81,0,41,80,76,0,0,17,89,75,0,82,0,0,0,28,0,0,0,0,5,0,0,26,0,0,0,2,2,2,1,40,69,66,0,70,86,0,0,0,0,0,40,0,0,53,78,76,61,11,11,70,69,0,5,0,58,2,2,37,35,15,23,52,7,5,72,0,12,53,61,0,0,60,15,13,0,66,27,26,34,57,38,56,67,0,70,0,0,0,0,0,0,
0,1,0,0,0,5,5,5,3,5,0,5,3,3,40,Leshon,Williams,2,5,5,93,0,0,0,0,0,0,0,40,93,0,0,36,3173,2601,37,2601,0,0,90,2,160,0,15,0,0,47,39,39,4,4,53,1,1,94,16,95,0,41,50,50,0,0,5,77,71,0,50,1,0,0,28,0,0,0,0,5,0,0,4,1,0,0,0,1,1,2,40,62,74,0,63,73,0,0,0,0,0,40,0,0,47,70,77,79,0,0,39,39,0,6,0,22,1,1,29,36,11,6,44,6,6,70,0,6,48,35,6,0,59,6,6,0,77,20,26,21,71,20,67,69,0,39,0,1,0,0,0,0,
0,1,0,0,0,5,5,5,3,5,0,5,0,0,80,Deuce,Hogan,0,5,5,94,0,0,0,0,0,0,0,40,85,0,0,36,10976,2602,37,2602,0,0,76,2,15,0,31,0,0,47,73,39,4,4,55,2,2,84,0,89,1,40,45,37,0,1,0,42,55,0,44,4,0,0,28,0,0,0,0,5,0,0,2,1,0,0,0,1,1,2,76,67,76,0,68,56,0,0,0,0,0,40,0,0,43,60,76,76,7,0,71,72,0,6,0,42,2,0,33,46,11,6,47,6,6,76,0,6,53,57,6,0,69,6,6,0,54,30,28,31,55,31,57,61,0,72,0,1,0,0,0,0,
0,1,0,0,0,0,5,7,1,4,0,1,4,4,40,Tyrone,Irby,1,7,4,77,0,0,0,0,0,0,0,40,94,0,0,75,10917,6610,94,6610,0,0,79,2,13,0,40,0,1,53,45,84,5,5,59,1,1,73,2,86,1,74,45,50,0,0,15,20,40,0,39,0,0,0,28,0,0,6,0,6,0,0,37,1,0,0,0,1,1,1,40,50,66,0,53,24,0,0,0,0,0,40,0,6,26,74,72,55,11,11,45,49,0,1,3,57,3,14,61,60,15,23,40,7,5,71,0,12,77,78,0,0,55,15,13,0,32,62,60,73,22,58,15,25,0,49,0,1,0,0,0,0,
0,1,0,0,0,8,10,5,2,10,0,7,10,10,40,Joe,Moss,0,8,7,77,0,0,0,0,0,0,0,40,99,0,0,86,1092,5784,82,5784,0,0,92,2,43,0,55,0,0,60,37,49,0,0,77,1,1,83,24,89,1,60,40,43,0,0,17,18,40,0,34,0,0,0,28,0,0,1,0,5,0,0,13,1,0,0,0,1,1,1,40,68,83,0,58,25,0,0,0,0,0,40,0,0,58,54,82,69,0,0,36,43,0,6,0,55,1,16,81,94,0,6,53,30,0,75,0,0,23,65,7,0,52,0,1,0,61,75,97,52,35,54,20,30,0,43,0,0,0,0,0,0,
0,1,0,0,0,10,5,10,3,10,0,9,10,10,40,Travis,Coleman,4,10,10,79,0,0,0,0,0,0,0,40,67,0,0,74,116,5774,82,5774,0,0,57,0,26,0,47,0,0,35,35,74,0,0,46,2,2,65,2,81,1,69,66,68,0,0,34,16,40,0,63,0,0,0,28,0,0,6,0,5,0,0,65,1,0,0,0,1,1,1,40,59,58,0,40,22,0,0,0,0,0,40,0,6,34,77,69,59,0,0,34,21,0,3,3,18,3,12,70,55,21,21,33,15,20,73,0,17,149,79,0,0,43,20,16,0,21,54,45,69,18,82,32,24,0,21,0,0,0,0,0,0,
0,1,0,0,0,0,5,7,0,4,0,1,3,3,40,Bill,Brunner,0,7,4,73,0,0,0,0,0,0,0,40,90,0,0,77,1161,6129,87,6129,0,0,86,2,199,0,40,0,0,51,44,83,4,4,57,2,2,72,0,85,1,73,43,47,0,0,20,23,45,0,43,0,0,0,28,0,0,4,0,5,0,0,48,0,0,0,0,2,2,1,40,69,66,0,44,24,0,0,0,0,0,40,0,4,54,75,73,46,0,0,43,48,0,3,3,48,1,14,73,70,15,23,41,7,5,73,0,12,81,67,0,0,55,15,13,0,28,68,64,71,31,76,20,15,0,47,0,1,0,0,0,0,
0,1,0,0,0,10,10,4,1,10,0,6,0,0,40,George,Sims,2,6,10,76,0,0,0,0,0,0,0,40,85,0,0,37,8969,6608,94,6608,0,0,77,2,161,0,40,0,0,69,61,64,5,5,78,2,2,72,0,85,1,58,66,61,0,0,5,79,66,0,73,0,10,10,28,0,0,0,0,5,0,0,6,2,0,0,0,2,2,1,40,47,75,0,70,83,0,0,0,0,0,40,0,0,83,70,71,74,6,6,62,60,0,3,0,82,1,4,37,41,5,10,70,29,26,80,0,10,92,48,0,0,65,10,10,0,74,31,32,27,81,23,60,69,0,60,0,1,0,0,0,0,
0,1,0,0,0,10,10,4,2,10,0,6,10,10,40,Brian,Washington,0,6,10,80,0,0,0,0,0,0,0,40,76,0,0,34,1070,5773,82,5773,0,0,90,2,203,0,60,0,0,83,35,33,0,0,67,1,1,86,0,86,1,41,40,43,0,0,17,58,54,0,34,0,0,0,28,0,0,10,0,5,0,0,10,1,0,0,0,1,1,1,40,62,87,0,92,58,0,0,0,0,0,40,0,10,80,43,72,63,0,0,34,24,0,2,0,72,1,3,34,45,5,10,64,29,26,74,0,10,49,39,0,0,68,10,10,0,80,31,29,30,60,29,43,85,0,24,0,1,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,3,3,40,Ben,Hampton,1,10,7,73,0,0,0,0,0,0,0,40,75,0,0,68,7448,6176,88,6176,0,0,62,0,70,0,40,0,0,48,27,71,3,3,44,2,2,50,0,81,0,78,67,64,0,0,20,26,40,0,67,0,0,0,0,0,0,0,0,5,0,0,99,2,0,0,0,2,2,1,40,0,70,0,41,20,0,0,0,0,0,40,0,0,44,69,63,45,0,0,28,24,0,1,0,39,1,10,70,44,24,15,41,20,20,73,0,15,80,65,0,0,40,21,14,0,21,55,53,71,18,66,25,36,0,23,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,0,10,0,7,3,3,40,Brad,Tyler,0,8,7,82,0,0,0,0,0,0,0,40,91,0,0,69,1111,6128,87,6128,0,0,90,2,160,0,40,0,1,56,39,50,3,3,70,1,1,90,0,87,1,65,40,43,0,0,17,32,40,0,17,0,0,0,28,0,0,1,0,5,0,0,6,1,0,0,0,1,1,1,48,51,88,0,59,29,0,0,0,0,0,40,0,1,60,46,78,67,11,11,39,42,0,2,0,56,2,16,80,87,0,6,53,30,0,73,0,0,20,65,7,0,53,0,1,0,61,87,84,52,17,52,47,37,0,43,0,0,0,0,0,0,
